sessionID: 102
Game: GP2
gameID: P2
numPatches: 6
initialHerdSize: 10
numHH: 1
numYears: 1
numPhases: 2
hasChoosingShared?: true
hasChoosingPrivate?: false
hasForage?: false
maxPrivateSquares: 1
baseSquaresPerDay: 3
pS_base: 1
HpA_base: 1
dP_dHpA: 0.1
harvest_day: 60
dP_dfNeeds: 0.2
needsDays: 10
initialScore: 100
phaseLengthDays: 4
probDeathPoor: 0.6
probDeathOk: 0.2
probDeathGood: 0
grassR: 0.4
grassK: 200
grassE0: 5
showToggleButton: true
animalNeeds: 8
downThreshold: 0.6
upThreshold: 0.8
grassUndergroundFraction: 0.1
maxColorRain: 10
grass_1: 5
grass_2: 5
grass_3: 0
grass_4: 0
grass_5: 0
grass_6: 3
grass_7: 4
grass_8: 0
grass_9: 0
grass_10: 4
grass_11: 4
grass_12: 3
grass_13: 0
grass_14: 3
grass_15: 4
grass_16: 0
clim_1: 2
clim_2: 4
clim_3: 6
clim_4: 3
clim_5: 0
clim_6: 6
clim_7: 6
clim_8: 0
phase_1: P
phase_2: P
phase_3: P
phase_4: P
phase_5: P
phase_6: P
phase_7: P
phase_8: P

Choosing shared land at 10:42:14.021 AM 16-Oct-2021
Patch 4 0 has 200 live grass; 0 cut grass
Patch 0 1 has 200 live grass; 0 cut grass
Patch 2 1 has 180.07487753336918 live grass; 0 cut grass
Patch 3 4 has 20 live grass; 0 cut grass
Patch 0 5 has 59.19999999999999 live grass; 0 cut grass
Patch 2 2 has 200 live grass; 0 cut grass
Patch 3 5 has 196.27705372148452 live grass; 0 cut grass
112 lost one animal
112 lost one animal
141 lost one animal
112 lost one animal
LIVE ANIMAL SUMMARY
Player 1 has animal at patch 0 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 2 has animal at patch 0 2 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 2 0 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 3 4 with history [8 8 8 8 8 8 8 8 8 0]
Player 2 has animal at patch 0 2 with history [8 8 8 8 8 8 8 8 8 8]
Player 2 has animal at patch 0 2 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 2 0 with history [8 8 8 8 8 8 8 8 8 8]
Player 1 has animal at patch 0 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 3 4 with history [8 8 8 8 8 8 8 8 8 8]
Player 1 has animal at patch 0 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 2 has animal at patch 0 2 with history [8 8 8 8 8 8 8 8 8 8]
Player 1 has animal at patch 0 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 3 4 with history [8 8 8 8 8 8 8 8 8 0]
Player 2 has animal at patch 0 2 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 3 4 with history [8 8 8 8 8 8 8 8 8 5.046588872327646]
Player 4 has animal at patch 3 4 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 2 0 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 2 0 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 2 0 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 2 0 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 2 0 with history [8 8 8 8 8 8 8 8 8 8]
Player 2 has animal at patch 0 2 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 3 4 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 3 4 with history [8 8 8 8 8 8 8 8 8 8]
Player 1 has animal at patch 0 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 2 0 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 2 0 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 2 0 with history [8 8 8 8 8 8 8 8 8 8]
Player 1 has animal at patch 0 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 1 has animal at patch 0 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 3 4 with history [8 8 8 8 8 8 8 8 8 0]
Player 4 has animal at patch 3 4 with history [8 8 8 8 8 8 8 8 8 0]
Player 1 has animal at patch 0 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 1 has animal at patch 0 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 1 has animal at patch 0 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 2 has animal at patch 0 2 with history [8 8 8 8 8 8 8 8 8 8]
Advancing to next phase at 10:51:54.441 AM 16-Oct-2021
Case 3.5 - Player 4 viewing patch 3 4 at 10:52:40.050 AM 16-Oct-2021
Case 3.5 - Player 4 viewing patch 3 4 at 10:52:41.885 AM 16-Oct-2021
Case 3.5 - Player 3 viewing patch 2 0 at 10:52:43.125 AM 16-Oct-2021
Case 3.5 - Player 2 viewing patch 0 2 at 10:52:43.215 AM 16-Oct-2021
Case 3.6 - Player 4 activating avatar at 10:52:43.539 AM 16-Oct-2021
Case 3.5 - Player 1 viewing patch 0 5 at 10:52:43.997 AM 16-Oct-2021
Case 3.11 - Player 4 cycling avatar schedule to 1 at day 1 at 10:52:44.862 AM 16-Oct-2021
Case 3.11 - Player 4 cycling avatar schedule to 2 at day 2 at 10:52:45.768 AM 16-Oct-2021
Case 3.5 - Player 2 viewing patch 0 2 at 10:52:46.214 AM 16-Oct-2021
Case 3.5 - Player 1 viewing patch 0 5 at 10:52:46.474 AM 16-Oct-2021
Case 3.5 - Player 3 viewing patch 2 0 at 10:52:46.658 AM 16-Oct-2021
Case 3.6 - Player 2 activating avatar at 10:52:48.120 AM 16-Oct-2021
Case 3.6 - Player 1 activating avatar at 10:52:49.023 AM 16-Oct-2021
Case 3.6 - Player 3 activating avatar at 10:52:49.419 AM 16-Oct-2021
Case 3.14 - Player 4 selecting patch 2 3 to move to at 10:52:50.140 AM 16-Oct-2021
Case 3.11 - Player 1 cycling avatar schedule to 1 at day 1 at 10:52:50.144 AM 16-Oct-2021
Case 3.11 - Player 3 cycling avatar schedule to 1 at day 1 at 10:52:51.347 AM 16-Oct-2021
Case 3.11 - Player 1 cycling avatar schedule to 2 at day 2 at 10:52:51.362 AM 16-Oct-2021
Case 3.11 - Player 2 cycling avatar schedule to 1 at day 1 at 10:52:51.484 AM 16-Oct-2021
Case 3.11 - Player 3 cycling avatar schedule to 2 at day 2 at 10:52:52.427 AM 16-Oct-2021
Case 3.11 - Player 2 cycling avatar schedule to 2 at day 2 at 10:52:52.505 AM 16-Oct-2021
Case 3.6 - Player 4 activating avatar at 10:52:54.809 AM 16-Oct-2021
Case 3.14 - Player 3 selecting patch 1 0 to move to at 10:52:55.135 AM 16-Oct-2021
Case 3.14 - Player 1 selecting patch 1 4 to move to at 10:52:55.311 AM 16-Oct-2021
Case 3.11 - Player 4 cycling avatar schedule to 1 at day 2 at 10:52:56.227 AM 16-Oct-2021
Case 3.11 - Player 4 cycling avatar schedule to 2 at day 3 at 10:52:57.096 AM 16-Oct-2021
Case 3.6 - Player 1 activating avatar at 10:52:57.174 AM 16-Oct-2021
Case 3.6 - Player 3 activating avatar at 10:52:57.387 AM 16-Oct-2021
Case 3.11 - Player 1 cycling avatar schedule to 1 at day 2 at 10:52:58.361 AM 16-Oct-2021
Case 3.11 - Player 3 cycling avatar schedule to 1 at day 2 at 10:52:58.392 AM 16-Oct-2021
Case 3.14 - Player 2 selecting patch 2 2 to move to at 10:52:58.909 AM 16-Oct-2021
Case 3.14 - Player 4 selecting patch 1 3 to move to at 10:52:59.025 AM 16-Oct-2021
Case 3.11 - Player 1 cycling avatar schedule to 2 at day 3 at 10:52:59.191 AM 16-Oct-2021
Case 3.11 - Player 3 cycling avatar schedule to 2 at day 3 at 10:52:59.304 AM 16-Oct-2021
Case 3.6 - Player 4 activating avatar at 10:53:01.309 AM 16-Oct-2021
Case 3.14 - Player 1 selecting patch 1 5 to move to at 10:53:01.589 AM 16-Oct-2021
Case 3.6 - Player 2 activating avatar at 10:53:02.082 AM 16-Oct-2021
Case 3.11 - Player 4 cycling avatar schedule to 1 at day 3 at 10:53:02.578 AM 16-Oct-2021
Case 3.6 - Player 1 activating avatar at 10:53:03.214 AM 16-Oct-2021
Case 3.11 - Player 4 cycling avatar schedule to 2 at day 4 at 10:53:03.310 AM 16-Oct-2021
Case 3.11 - Player 2 cycling avatar schedule to 1 at day 2 at 10:53:03.501 AM 16-Oct-2021
Case 3.14 - Player 3 selecting patch 1 1 to move to at 10:53:04.442 AM 16-Oct-2021
Case 3.11 - Player 1 cycling avatar schedule to 1 at day 3 at 10:53:04.447 AM 16-Oct-2021
Case 3.14 - Player 4 selecting patch 0 3 to move to at 10:53:04.963 AM 16-Oct-2021
Case 3.11 - Player 2 cycling avatar schedule to 2 at day 3 at 10:53:04.970 AM 16-Oct-2021
Case 3.11 - Player 1 cycling avatar schedule to 2 at day 4 at 10:53:05.313 AM 16-Oct-2021
Case 3.6 - Player 3 activating avatar at 10:53:05.950 AM 16-Oct-2021
Case 3.6 - Player 4 activating avatar at 10:53:06.335 AM 16-Oct-2021
Case 3.14 - Player 1 selecting patch 2 5 to move to at 10:53:06.981 AM 16-Oct-2021
Case 3.11 - Player 3 cycling avatar schedule to 1 at day 3 at 10:53:07.714 AM 16-Oct-2021
Case 3.14 - Player 2 selecting patch 3 2 to move to at 10:53:07.911 AM 16-Oct-2021
Case 3.11 - Player 4 cycling avatar schedule to 1 at day 4 at 10:53:08.026 AM 16-Oct-2021
Case 3.6 - Player 1 activating avatar at 10:53:08.453 AM 16-Oct-2021
Case 3.11 - Player 3 cycling avatar schedule to 2 at day 4 at 10:53:08.670 AM 16-Oct-2021
Case 3.11 - Player 4 cycling avatar schedule to 2 at day 5 at 10:53:08.763 AM 16-Oct-2021
Case 3.14 - Player 4 selecting patch 0 4 to move to at 10:53:10.597 AM 16-Oct-2021
Case 3.11 - Player 1 cycling avatar schedule to 1 at day 4 at 10:53:10.602 AM 16-Oct-2021
Case 3.14 - Player 3 selecting patch 2 1 to move to at 10:53:11.387 AM 16-Oct-2021
Case 3.6 - Player 2 activating avatar at 10:53:11.391 AM 16-Oct-2021
Case 3.11 - Player 1 cycling avatar schedule to 2 at day 5 at 10:53:12.471 AM 16-Oct-2021
Case 3.15 - Player 4 clicked confirm at 10:53:12.492 AM 16-Oct-2021
Case 3.11 - Player 2 cycling avatar schedule to 1 at day 3 at 10:53:13.074 AM 16-Oct-2021
Case 3.6 - Player 3 activating avatar at 10:53:13.320 AM 16-Oct-2021
Case 3.11 - Player 2 cycling avatar schedule to 2 at day 4 at 10:53:14.011 AM 16-Oct-2021
Case 3.14 - Player 1 selecting patch 3 5 to move to at 10:53:14.336 AM 16-Oct-2021
Case 3.11 - Player 3 cycling avatar schedule to 1 at day 4 at 10:53:14.408 AM 16-Oct-2021
Case 3.11 - Player 3 cycling avatar schedule to 2 at day 5 at 10:53:15.549 AM 16-Oct-2021
Case 3.14 - Player 2 selecting patch 4 1 to move to at 10:53:16.977 AM 16-Oct-2021
Case 3.15 - Player 1 clicked confirm at 10:53:17.355 AM 16-Oct-2021
Case 3.14 - Player 3 selecting patch 3 1 to move to at 10:53:19.518 AM 16-Oct-2021
Case 3.6 - Player 2 activating avatar at 10:53:19.745 AM 16-Oct-2021
Case 3.11 - Player 2 cycling avatar schedule to 1 at day 4 at 10:53:21.124 AM 16-Oct-2021
Case 3.11 - Player 2 cycling avatar schedule to 2 at day 5 at 10:53:22.342 AM 16-Oct-2021
Case 3.14 - Player 2 selecting patch 5 1 to move to at 10:53:26.687 AM 16-Oct-2021
Case 3.15 - Player 3 clicked confirm at 10:53:30.073 AM 16-Oct-2021
Case 3.15 - Player 2 clicked confirm at 10:53:30.825 AM 16-Oct-2021
Updating pastures at 10:53:30.902 AM 16-Oct-2021
Person 182 for Player 4 has schedule [2 2 2 2]
Person 171 for Player 3 has schedule [2 2 2 2]
Person 160 for Player 2 has schedule [2 2 2 2]
Person 149 for Player 1 has schedule [2 2 2 2]
Person 171 for Player 3 is at patch 1 0 and has schedule [2 2 2 2]
Person 182 for Player 4 is at patch 2 3 and has schedule [2 2 2 2]
Person 149 for Player 1 is at patch 1 4 and has schedule [2 2 2 2]
Person 160 for Player 2 is at patch 2 2 and has schedule [2 2 2 2]
Person 171 for Player 3 is at patch 1 1 and has schedule [2 2 2 2]
Person 182 for Player 4 is at patch 1 3 and has schedule [2 2 2 2]
Person 160 for Player 2 is at patch 3 2 and has schedule [2 2 2 2]
Person 149 for Player 1 is at patch 1 5 and has schedule [2 2 2 2]
Person 160 for Player 2 is at patch 4 1 and has schedule [2 2 2 2]
Person 182 for Player 4 is at patch 0 3 and has schedule [2 2 2 2]
Person 149 for Player 1 is at patch 2 5 and has schedule [2 2 2 2]
Person 171 for Player 3 is at patch 2 1 and has schedule [2 2 2 2]
Person 160 for Player 2 is at patch 5 1 and has schedule [2 2 2 2]
Person 182 for Player 4 is at patch 0 4 and has schedule [2 2 2 2]
Person 171 for Player 3 is at patch 3 1 and has schedule [2 2 2 2]
Person 149 for Player 1 is at patch 3 5 and has schedule [2 2 2 2]
Person 171 for Player 3 is at patch 3 1 and has schedule [2 2 2 2]
Person 182 for Player 4 is at patch 0 4 and has schedule [2 2 2 2]
Person 149 for Player 1 is at patch 3 5 and has schedule [2 2 2 2]
Person 160 for Player 2 is at patch 5 1 and has schedule [2 2 2 2]
Patch 1 5 has 161.5001125583256 live grass; 0 cut grass
Patch 0 1 has 200 live grass; 0 cut grass
Patch 2 0 has 151.87882064871664 live grass; 0 cut grass
Patch 2 3 has 168.4945599519859 live grass; 0 cut grass
Patch 2 4 has 197.00460167923734 live grass; 0 cut grass
Patch 4 4 has 200 live grass; 0 cut grass
Patch 0 4 has 67.22342602930178 live grass; 0 cut grass
Patch 3 1 has 59.19999999999999 live grass; 0 cut grass
Patch 5 2 has 200 live grass; 0 cut grass
Patch 5 4 has 200 live grass; 0 cut grass
Patch 1 0 has 163.1506213395783 live grass; 0 cut grass
Patch 3 0 has 200 live grass; 0 cut grass
Patch 1 2 has 197.00460167923734 live grass; 0 cut grass
Patch 3 4 has 80.57112324684631 live grass; 0 cut grass
Patch 0 0 has 200 live grass; 0 cut grass
Patch 2 1 has 152.23393074884007 live grass; 0 cut grass
Patch 5 3 has 200 live grass; 0 cut grass
Patch 0 2 has 151.87882064871664 live grass; 0 cut grass
Patch 5 0 has 200 live grass; 0 cut grass
Patch 3 3 has 200 live grass; 0 cut grass
Patch 5 1 has 104.12800000000001 live grass; 0 cut grass
Patch 3 5 has 58.7434049734367 live grass; 0 cut grass
Patch 5 5 has 200 live grass; 0 cut grass
Patch 0 5 has 151.87882064871664 live grass; 0 cut grass
Patch 2 5 has 145.67197030060413 live grass; 0 cut grass
Patch 4 3 has 200 live grass; 0 cut grass
Patch 1 1 has 161.5001125583256 live grass; 0 cut grass
Patch 4 2 has 200 live grass; 0 cut grass
Patch 4 0 has 200 live grass; 0 cut grass
Patch 0 3 has 158.49027994596966 live grass; 0 cut grass
Patch 3 2 has 182.26922992399335 live grass; 0 cut grass
Patch 1 4 has 180.07487753336918 live grass; 0 cut grass
Patch 4 5 has 199.91378350000616 live grass; 0 cut grass
Patch 4 1 has 172.897247232 live grass; 0 cut grass
Patch 2 2 has 188.73277753941957 live grass; 0 cut grass
Patch 1 3 has 174.40231547486454 live grass; 0 cut grass
111 lost one animal
142 lost one animal
LIVE ANIMAL SUMMARY
Player 3 has animal at patch 3 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 1 has animal at patch 3 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 3 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 3 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 2 has animal at patch 5 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 1 has animal at patch 3 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 0 4 with history [8 8 8 8 5.046588872327646 8 8 8 8 8]
Player 2 has animal at patch 5 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 0 4 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 3 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 2 has animal at patch 5 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 0 4 with history [8 8 8 8 0 8 8 8 8 8]
Player 1 has animal at patch 3 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 0 4 with history [8 8 8 8 8 8 8 8 8 8]
Player 2 has animal at patch 5 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 1 has animal at patch 3 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 0 4 with history [8 8 8 8 0 8 8 8 8 8]
Player 3 has animal at patch 3 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 0 4 with history [8 8 8 8 0 8 8 8 8 8]
Player 1 has animal at patch 3 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 1 has animal at patch 3 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 3 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 1 has animal at patch 3 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 0 4 with history [8 8 8 8 0 8 8 8 8 8]
Player 1 has animal at patch 3 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 0 4 with history [8 8 8 8 8 8 8 8 8 8]
Player 2 has animal at patch 5 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 3 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 2 has animal at patch 5 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 1 has animal at patch 3 5 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 3 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 3 has animal at patch 3 1 with history [8 8 8 8 8 8 8 8 8 8]
Player 4 has animal at patch 0 4 with history [8 8 8 8 8 8 8 8 8 8]
Player 2 has animal at patch 5 1 with history [8 8 8 8 8 8 8 8 8 8]
Game ended at 10:53:30.929 AM 16-Oct-2021
